id,sku,upc,ean,jan,isbn,mpn,image,brand_id,supplier_id,price,cost,stock,sold,minimum,weight_class,weight,length_class,length,width,height,kind,property,tax_id,status,sort,view,alias,category_store_id,store_id,date_lastview,date_available,created_at,updated_at,namebn,keysbn,nameen,keysen
159, 'MTBD101169', NULL, NULL, NULL, NULL, NULL, '/data/product/Banoful-Laccha-Shemai-200gm.webp', 0, 0, 45.00, 0.00, 10, 0, 0, 'gm', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'banoful-laccha-shemai', 0, 1, '2022-04-26 09:24:59', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 09:24:59",বনফুল লাচ্ছা সেমাই,"['বনফুল', 'লাচ্ছা', 'সেমাই']",Banoful Laccha Shemai,"['Banoful', 'Laccha', 'Shemai']"
160, 'MTBD101170', NULL, NULL, NULL, NULL, NULL, '/data/product/Banoful-Vermicelli-Shemai-200gm.png', 0, 0, 35.00, 0.00, 10, 0, 0, 'gm', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'banoful-vermicelli-shemai', 0, 1, '2022-04-26 08:02:51', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 08:02:51",বনফুল ভার্মিসেলি সেমাই,"['বনফুল', 'ভার্মিসেলি', 'সেমাই']",Banoful Vermicelli Shemai,"['Banoful', 'Vermicelli', 'Shemai']"
161, 'MTBD101171', NULL, NULL, NULL, NULL, NULL, '/data/product/Kolson-Lacch- Shemai-200gm.png', 0, 0, 45.00, 0.00, 9, 1, 0, 'gm', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 9, 'kolson-laccha-shemai', 0, 1, '2022-04-26 05:58:00', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 05:58:00",কোলসন লাচ্ছা সেমাই,"['কোলসন', 'লাচ্ছা', 'সেমাই']",Kolson Laccha Shemai,"['Kolson', 'Laccha', 'Shemai']"
162, 'MTBD101172', NULL, NULL, NULL, NULL, NULL, '/data/product/Kolson-Vermicelli-Shemai-200gm.jpeg', 0, 0, 35.00, 0.00, 9, 1, 0, 'gm', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'kolson-vermicelli-shemai', 0, 1, '2022-04-26 08:53:33', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 08:53:33",কোলসন  ভার্মিসেলি সেমাই,"['কোলসন', 'ভার্মিসেলি', 'সেমাই']",Kolson Vermicelli Shemai,"['Kolson', 'Vermicelli', 'Shemai']"
163, 'MTBD101173', NULL, NULL, NULL, NULL, NULL, '/data/product/Bashundhara-Laccha-Shemai-200gm.jpg', 0, 0, 45.00, 0.00, -25, 35, 0, 'gm', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'bashundhara-laccha-shemai', 0, 1, '2022-04-26 07:22:01', '2022-04-02', '2022-04-02 20:15:27'," '2022-05-06 14:51:53",বসুন্ধরা লাচ্ছা সেমাই,"['বসুন্ধরা', 'লাচ্ছা', 'সেমাই']",Bashundhara Laccha Shemai,"['Bashundhara', 'Laccha', 'Shemai']"
164, 'MTBD101174', NULL, NULL, NULL, NULL, NULL, '/data/product/Bashundhara -Vermicelli-Shemai-200gm.png', 0, 0, 35.00, 0.00, 9, 1, 0, 'gm', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 7, 'bashundhara--vermicelli-shemai', 0, 1, '2022-04-26 08:47:17', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 08:47:17",বসুন্ধরা ভার্মিসেলি সেমাই,"['বসুন্ধরা', 'ভার্মিসেলি', 'সেমাই']",Bashundhara  Vermicelli Shemai,"['Bashundhara', 'Vermicelli', 'Shemai']"
165, 'MTBD102001', NULL, NULL, NULL, NULL, NULL, '/data/product/Dates-Ajwa-1-kg.jpg', 0, 0, 600.00, 0.00, 9, 1, 0, 'kg', 1, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'dates-ajwa', 0, 1, '2022-04-25 22:31:46', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-27 12:51:19",খেজুর আজোয়া,"['খেজুর', 'আজোয়া']",Dates Ajwa,"['Dates', 'Ajwa']"
166, 'MTBD102002', NULL, NULL, NULL, NULL, NULL, '/data/product/Dates-Marium-500gm.jpg', 0, 0, 549.00, 0.00, 9, 1, 0, 'gm', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 7, 'dates-marium', 0, 1, '2022-04-25 22:39:44', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-27 13:09:41",খেজুর মরিয়ম,"['খেজুর', 'মরিয়ম']",Dates Marium,"['Dates', 'Marium']"
167, 'MTBD102003', NULL, NULL, NULL, NULL, NULL, '/data/product/Dates-Arabian-Knight-Mabroom-500gm.jpg', 0, 0, 590.00, 0.00, 7, 3, 0, 'gm', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 16, 'dates-arabian-knight-mabroom', 0, 1, '2022-04-22 22:07:04', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-27 11:45:32",খেজুর এরাবিয়ান নাইট মাবরুম,"['খেজুর', 'এরাবিয়ান', 'নাইট', 'মাবরুম']",Dates Arabian Knight Mabroom,"['Dates', 'Arabian', 'Knight', 'Mabroom']"
168, 'MTBD103001', NULL, NULL, NULL, NULL, NULL, '/data/product/Rooh-Afza-300ml.png', 0, 0, 175.00, 0.00, 6, 4, 0, 'ml', 300, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 14, 'rooh-afza', 0, 1, '2022-04-26 09:59:52', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-27 13:09:41",রুহ আফজা,"['রুহ', 'আফজা']",Rooh Afza,"['Rooh', 'Afza']"
169, 'MTBD103002', NULL, NULL, NULL, NULL, NULL, '/data/product/Rooh-Afza-750ml.jpg', 0, 0, 298.00, 0.00, 6, 4, 0, 'ml', 750, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'rooh-afza', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-27 12:51:19",রুহ আফজা,"['রুহ', 'আফজা']",Rooh Afza,"['Rooh', 'Afza']"
170, 'MTBD103003', NULL, NULL, NULL, NULL, NULL, '/data/product/Tang-Orange-200ml.webp', 0, 0, 180.00, 0.00, 9, 1, 0, 'ml', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 19, 'tang-orange', 0, 1, '2022-04-25 10:49:13', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-27 12:39:50",ট্যাং অরেঞ্জ ,"['ট্যাং', 'অরেঞ্জ', '']",Tang Orange,"['Tang', 'Orange']"
171, 'MTBD103004', NULL, NULL, NULL, NULL, NULL, '/data/product/Tang-Orange-500ml.jpg', 0, 0, 325.00, 0.00, 2, 8, 0, 'ml', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'tang-orange', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-27 12:51:19",ট্যাং অরেঞ্জ ,"['ট্যাং', 'অরেঞ্জ', '']",Tang Orange,"['Tang', 'Orange']"
172, 'MTBD103005', NULL, NULL, NULL, NULL, NULL, '/data/product/Tang-Mango-750ml.jpg', 0, 0, 545.00, 0.00, 0, 10, 0, 'ml', 750, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 24, 'tang-mango', 0, 1, '2022-04-26 06:00:13', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 06:00:13",ট্যাং ম্যাংগো,"['ট্যাং', 'ম্যাংগো']",Tang Mango,"['Tang', 'Mango']"
173, 'MTBD103006', NULL, NULL, NULL, NULL, NULL, '/data/product/Tang-Mango-1.5kg.jpg', 0, 0, 999.00, 0.00, 0, 10, 0, 'kg', 2, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'tang-mango', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-17 15:03:16",ট্যাং ম্যাংগো,"['ট্যাং', 'ম্যাংগো']",Tang Mango,"['Tang', 'Mango']"
174, 'MTBD103007', NULL, NULL, NULL, NULL, NULL, '/data/product/Tang-Orange-2.5kg.webp', 0, 0, 1490.01, 0.00, -22, 32, 0, 'kg', 3, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'tang-orange', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-05-09 16:06:00",ট্যাং অরেঞ্জ ,"['ট্যাং', 'অরেঞ্জ', '']",Tang Orange,"['Tang', 'Orange']"
175, 'MTBD103002', NULL, NULL, NULL, NULL, NULL, '/data/product/Vim-Dishwashing-Bar-125gm.jpeg', 0, 0, 15.00, 0.00, 10, 0, 0, 'gm', 125, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'vim-dishwashing-bar', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ভিম ডিশ ওয়াশিং বার,"['ভিম', 'ডিশ', 'ওয়াশিং', 'বার']",Vim Dishwashing Bar,"['Vim', 'Dishwashing', 'Bar']"
176, 'MTBD103003', NULL, NULL, NULL, NULL, NULL, '/data/product/Vim-Dishwashing-Liquid-250ml.jpg', 0, 0, 60.00, 0.00, 10, 0, 0, 'ml', 250, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'vim-dishwashing-liquid', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ভিম ডিশ ওয়াশিং লিকুইড,"['ভিম', 'ডিশ', 'ওয়াশিং', 'লিকুইড']",Vim Dishwashing Liquid,"['Vim', 'Dishwashing', 'Liquid']"
177, 'MTBD103004', NULL, NULL, NULL, NULL, NULL, '/data/product/Vim-Dishwashing-Liquid-500ml.jpg', 0, 0, 120.00, 0.00, 10, 0, 0, 'ml', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'vim-dishwashing-liquid', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ভিম ডিশ ওয়াশিং লিকুইড,"['ভিম', 'ডিশ', 'ওয়াশিং', 'লিকুইড']",Vim Dishwashing Liquid,"['Vim', 'Dishwashing', 'Liquid']"
178, 'MTBD103005', NULL, NULL, NULL, NULL, NULL, '/data/product/Harpic-Toilet-Cleaning-Liquid-Original-750ml.jpg', 0, 0, 135.00, 0.00, 10, 0, 0, 'ml', 750, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'harpic-toilet-cleaning-liquid-original', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",হারপিক টয়লেট ক্লিনিং লিকুইড অরিজিনাল,"['হারপিক', 'টয়লেট', 'ক্লিনিং', 'লিকুইড', 'অরিজিনাল']",Harpic Toilet Cleaning Liquid Original,"['Harpic', 'Toilet', 'Cleaning', 'Liquid', 'Original']"
179, 'MTBD103006', NULL, NULL, NULL, NULL, NULL, '/data/product/Harpic-Toilet-Cleaning-Liquid-Original-1ltr.jpg', 0, 0, 165.00, 0.00, 10, 0, 0, 'ltr', 1, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'harpic-toilet-cleaning-liquid-original', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",হারপিক টয়লেট ক্লিনিং লিকুইড অরিজিনাল,"['হারপিক', 'টয়লেট', 'ক্লিনিং', 'লিকুইড', 'অরিজিনাল']",Harpic Toilet Cleaning Liquid Original,"['Harpic', 'Toilet', 'Cleaning', 'Liquid', 'Original']"
180, 'MTBD103007', NULL, NULL, NULL, NULL, NULL, '/data/product/Harpic-Bathroom-Cleaning-Powder-Original-200gm.jpg', 0, 0, 45.00, 0.00, 10, 0, 0, 'gm', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'harpic-bathroom-cleaning-powder-original', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",হারপিক বাথরুম ক্লিনিং পাউডার অরিজিনাল,"['হারপিক', 'বাথরুম', 'ক্লিনিং', 'পাউডার', 'অরিজিনাল']",Harpic Bathroom Cleaning Powder Original,"['Harpic', 'Bathroom', 'Cleaning', 'Powder', 'Original']"
181, 'MTBD103008', NULL, NULL, NULL, NULL, NULL, '/data/product/Harpic-Bathroom-Cleaning-Powder-Original-400gm.jpeg', 0, 0, 78.00, 0.00, 10, 0, 0, 'gm', 400, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'harpic-bathroom-cleaning-powder-original', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",হারপিক বাথরুম ক্লিনিং পাউডার অরিজিনাল,"['হারপিক', 'বাথরুম', 'ক্লিনিং', 'পাউডার', 'অরিজিনাল']",Harpic Bathroom Cleaning Powder Original,"['Harpic', 'Bathroom', 'Cleaning', 'Powder', 'Original']"
182, 'MTBD103009', NULL, NULL, NULL, NULL, NULL, '/data/product/Odonil-Air-Freshener-Block-Jasmine Mist-50gm.png', 0, 0, 45.00, 0.00, 10, 0, 0, 'gm', 50, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'odonil-air-freshener-blockjasmine-mist', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ওডোনিল এয়ার ফ্রেশনার ব্লক জেসমিন মিস্ট,"['ওডোনিল', 'এয়ার', 'ফ্রেশনার', 'ব্লক', 'জেসমিন', 'মিস্ট']",Odonil Air Freshener BlockJasmine Mist,"['Odonil', 'Air', 'Freshener', 'BlockJasmine', 'Mist']"
183, 'MTBD103010', NULL, NULL, NULL, NULL, NULL, '/data/product/Odonil-Air-Freshener-BlockLavender-Meadows-50gm.png', 0, 0, 45.00, 0.00, 10, 0, 0, 'gm', 50, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'odonil-air-freshener-block-lavendermeadows', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ওডোনিল এয়ার ফ্রেশনার ব্লক ল্যাভেন্ডার মেডোস,"['ওডোনিল', 'এয়ার', 'ফ্রেশনার', 'ব্লক', 'ল্যাভেন্ডার', 'মেডোস']",Odonil Air Freshener Block LavenderMeadows,"['Odonil', 'Air', 'Freshener', 'Block', 'LavenderMeadows']"
184, 'MTBD103011', NULL, NULL, NULL, NULL, NULL, '/data/product/Fay-Air-Freshener&Sanitizer-Anti-Tobacco-300ml.jpg', 0, 0, 225.00, 0.00, 10, 0, 0, 'ml', 300, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'fay-air-freshener+sanitizeranti-tobacco', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ফে এয়ার ফ্রেশনার + স্যানিটাইজার অ্যান্টি তামাক,"['ফে', 'এয়ার', 'ফ্রেশনার', '+', 'স্যানিটাইজার', 'অ্যান্টি', 'তামাক']",Fay Air Freshener+SanitizerAnti Tobacco,"['Fay', 'Air', 'Freshener+SanitizerAnti', 'Tobacco']"
185, 'MTBD103012', NULL, NULL, NULL, NULL, NULL, '/data/product/Odonil-Room-Air-Freshner-spray-Citrus fresh-300ml.webp', 0, 0, 220.00, 0.00, 10, 0, 0, 'ml', 300, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'odonil-room-air-freshner-spray-citrus-fresh', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ওডোনিল রুম এয়ার ফ্রেশনার স্প্রে সাইট্রাস ফ্রেশ,"['ওডোনিল', 'রুম', 'এয়ার', 'ফ্রেশনার', 'স্প্রে', 'সাইট্রাস', 'ফ্রেশ']",Odonil Room Air Freshner spray Citrus fresh,"['Odonil', 'Room', 'Air', 'Freshner', 'spray', 'Citrus', 'fresh']"
186, 'MTBD103013', NULL, NULL, NULL, NULL, NULL, '/data/product/Odonil-Room-Air-Freshner-spray-Lemon-300ml.jpg', 0, 0, 200.00, 0.00, 10, 0, 0, 'ml', 300, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'odonil-room-air-freshner-spray-lemon', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ওডোনিল রুম এয়ার ফ্রেশনার স্প্রে লেবু,"['ওডোনিল', 'রুম', 'এয়ার', 'ফ্রেশনার', 'স্প্রে', 'লেবু']",Odonil Room Air Freshner spray Lemon,"['Odonil', 'Room', 'Air', 'Freshner', 'spray', 'Lemon']"
187, 'MTBD103014', NULL, NULL, NULL, NULL, NULL, '/data/product/Surf-excel-1kg.jpg', 0, 0, 220.00, 0.00, 10, 0, 0, 'kg', 1, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'surf-excel-', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",সার্ফ এক্সেল,"['সার্ফ', 'এক্সেল']",Surf excel ,"['Surf', 'excel', '']"
188, 'MTBD103015', NULL, NULL, NULL, NULL, NULL, '/data/product/Surf-excel -500gm.jpg', 0, 0, 110.00, 0.00, 10, 0, 0, 'gm', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'surf-excel-', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",সার্ফ এক্সেল,"['সার্ফ', 'এক্সেল']",Surf excel ,"['Surf', 'excel', '']"
189, 'MTBD105001', NULL, NULL, NULL, NULL, NULL, '/data/product/Dettol-Original-Bathing-Bar-Soap-30gm.jpg', 0, 0, 10.00, 0.00, 10, 0, 0, 'gm', 30, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'dettol-original-bathing-bar-soap', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ডেটল অরিজিনাল বাথিং বার সাবান,"['ডেটল', 'অরিজিনাল', 'বাথিং', 'বার', 'সাবান']",Dettol Original Bathing Bar Soap,"['Dettol', 'Original', 'Bathing', 'Bar', 'Soap']"
190, 'MTBD105002', NULL, NULL, NULL, NULL, NULL, '/data/product/Dettol-Original-Bathing-Bar-Soap-75gm.png', 0, 0, 44.00, 0.00, 10, 0, 0, 'gm', 75, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'dettol-original-bathing-bar-soap', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ডেটল অরিজিনাল বাথিং বার সাবান,"['ডেটল', 'অরিজিনাল', 'বাথিং', 'বার', 'সাবান']",Dettol Original Bathing Bar Soap,"['Dettol', 'Original', 'Bathing', 'Bar', 'Soap']"
191, 'MTBD105003', NULL, NULL, NULL, NULL, NULL, '/data/product/Dettol-Original-Bathing-Bar-Soap-125gm.jpg', 0, 0, 65.00, 0.00, 10, 0, 0, 'gm', 125, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'dettol-original-bathing-bar-soap', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ডেটল অরিজিনাল বাথিং বার সাবান,"['ডেটল', 'অরিজিনাল', 'বাথিং', 'বার', 'সাবান']",Dettol Original Bathing Bar Soap,"['Dettol', 'Original', 'Bathing', 'Bar', 'Soap']"
192, 'MTBD105004', NULL, NULL, NULL, NULL, NULL, '/data/product/Dettol-Skincare-Bathing-Bar-Soap-30gm.webp', 0, 0, 10.00, 0.00, 10, 0, 0, 'gm', 30, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'dettol-skincare-bathing-bar-soap', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ডেটল স্কিনকেয়ার বাথিং বার সাবান,"['ডেটল', 'স্কিনকেয়ার', 'বাথিং', 'বার', 'সাবান']",Dettol Skincare Bathing Bar Soap,"['Dettol', 'Skincare', 'Bathing', 'Bar', 'Soap']"
193, 'MTBD105005', NULL, NULL, NULL, NULL, NULL, '/data/product/Dettol-Skincare-Bathing-Bar-Soap-75gm.jpg', 0, 0, 44.00, 0.00, 10, 0, 0, 'gm', 75, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'dettol-skincare-bathing-bar-soap', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ডেটল স্কিনকেয়ার বাথিং বার সাবান,"['ডেটল', 'স্কিনকেয়ার', 'বাথিং', 'বার', 'সাবান']",Dettol Skincare Bathing Bar Soap,"['Dettol', 'Skincare', 'Bathing', 'Bar', 'Soap']"
194, 'MTBD105006', NULL, NULL, NULL, NULL, NULL, '/data/product/Dettol-Skincare-Bathing-Bar-Soap-125gm.jpg', 0, 0, 65.00, 0.00, 10, 0, 0, 'gm', 125, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'dettol-skincare-bathing-bar-soap', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ডেটল স্কিনকেয়ার বাথিং বার সাবান,"['ডেটল', 'স্কিনকেয়ার', 'বাথিং', 'বার', 'সাবান']",Dettol Skincare Bathing Bar Soap,"['Dettol', 'Skincare', 'Bathing', 'Bar', 'Soap']"
195, 'MTBD105007', NULL, NULL, NULL, NULL, NULL, '/data/product/Dettol-Fresh-Bathing-Bar-Soap-75gm.jpg', 0, 0, 44.00, 0.00, 10, 0, 0, 'gm', 75, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'dettol-fresh-bathing-bar-soap', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ডেটল ফ্রেশ বাথিং বার সাবান,"['ডেটল', 'ফ্রেশ', 'বাথিং', 'বার', 'সাবান']",Dettol Fresh Bathing Bar Soap,"['Dettol', 'Fresh', 'Bathing', 'Bar', 'Soap']"
196, 'MTBD105008', NULL, NULL, NULL, NULL, NULL, '/data/product/Dettol-Fresh-Bathing-Bar-Soap-125gm.jpg', 0, 0, 65.00, 0.00, 10, 0, 0, 'gm', 125, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'dettol-fresh-bathing-bar-soap', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ডেটল ফ্রেশ বাথিং বার সাবান,"['ডেটল', 'ফ্রেশ', 'বাথিং', 'বার', 'সাবান']",Dettol Fresh Bathing Bar Soap,"['Dettol', 'Fresh', 'Bathing', 'Bar', 'Soap']"
197, 'MTBD105009', NULL, NULL, NULL, NULL, NULL, '/data/product/Dettol-Cool-Bathing-Bar-Soap-75gm.jpg', 0, 0, 44.00, 0.00, 10, 0, 0, 'gm', 75, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'dettol-cool-bathing-bar-soap', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ডেটল কুল বাথিং বার সাবান,"['ডেটল', 'কুল', 'বাথিং', 'বার', 'সাবান']",Dettol Cool Bathing Bar Soap,"['Dettol', 'Cool', 'Bathing', 'Bar', 'Soap']"
198, 'MTBD105010', NULL, NULL, NULL, NULL, NULL, '/data/product/Dettol-Cool-Bathing-Bar-Soap-125gm.png', 0, 0, 65.00, 0.00, 10, 0, 0, 'gm', 125, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'dettol-cool-bathing-bar-soap', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",ডেটল কুল বাথিং বার সাবান,"['ডেটল', 'কুল', 'বাথিং', 'বার', 'সাবান']",Dettol Cool Bathing Bar Soap,"['Dettol', 'Cool', 'Bathing', 'Bar', 'Soap']"
199, 'MTBD105011', NULL, NULL, NULL, NULL, NULL, '/data/product/Lux-Soap-Bar- Soft-touch-35gm.jpg', 0, 0, 10.00, 0.00, 10, 0, 0, 'gm', 35, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'lux-soap-bar-soft-touch-', 0, 1, '2022-04-27 08:25:09', '2022-04-27', '2022-04-27 08:25:09'," '2022-04-27 08:25:09",লাক্স সাবান বার নরম স্পর্শ,"['লাক্স', 'সাবান', 'বার', 'নরম', 'স্পর্শ']",Lux Soap Bar Soft touch ,"['Lux', 'Soap', 'Bar', 'Soft', 'touch', '']"
200, 'MTBD105012', NULL, NULL, NULL, NULL, NULL, '/data/product/Lux-Soap-Hypnotic-Rose-Value-Pack-125gm.jpg', 0, 0, 150.00, 0.00, 10, 0, 0, 'gm', 125, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'lux-soap-bar-hypnotic-rose-value-pack', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",লাক্স সাবান বার হিপনোটিক রোজ ভ্যালু প্যাক,"['লাক্স', 'সাবান', 'বার', 'হিপনোটিক', 'রোজ', 'ভ্যালু', 'প্যাক']",Lux Soap Bar Hypnotic Rose Value Pack,"['Lux', 'Soap', 'Bar', 'Hypnotic', 'Rose', 'Value', 'Pack']"
201, 'MTBD105013', NULL, NULL, NULL, NULL, NULL, '/data/product/Lux-Soap-Bar-VelvetGlow-150gm.jpg', 0, 0, 65.00, 0.00, 10, 0, 0, 'gm', 150, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'lux-soap-bar-velvet-glow', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",লাক্স সাবান বার ভেলভেট গ্লো,"['লাক্স', 'সাবান', 'বার', 'ভেলভেট', 'গ্লো']",Lux Soap Bar Velvet Glow,"['Lux', 'Soap', 'Bar', 'Velvet', 'Glow']"
202, 'MTBD105014', NULL, NULL, NULL, NULL, NULL, '/data/product/Lux-Soap-Bar-VelvetGlow-75gm.jpg', 0, 0, 35.00, 0.00, 10, 0, 0, 'gm', 75, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'lux-soap-bar-velvet-glow', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",লাক্স সাবান বার ভেলভেট গ্লো,"['লাক্স', 'সাবান', 'বার', 'ভেলভেট', 'গ্লো']",Lux Soap Bar Velvet Glow,"['Lux', 'Soap', 'Bar', 'Velvet', 'Glow']"
203, 'MTBD105015', NULL, NULL, NULL, NULL, NULL, '/data/product/Lux-Soap-Bar-SoftGlow-100gm.webp', 0, 0, 45.00, 0.00, 10, 0, 0, 'gm', 100, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'lux-soap-bar-soft-glow', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",লাক্স সাবান বার সফট গ্লো,"['লাক্স', 'সাবান', 'বার', 'সফট', 'গ্লো']",Lux Soap Bar Soft Glow,"['Lux', 'Soap', 'Bar', 'Soft', 'Glow']"
